A,B,C,D,E,F,G,H,I,J,K,L,M
-3.282109481,-0.168679221,3.907661871,18.88054691,5.300374864,4.115453421,10.05965447,3.852312768,10.28052523,21.41609997,8.48155388,4.833814578,0
-5.576413692,-0.168679221,4.67988162,25.93721806,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,22.20898793,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,2.934780045,16.05149225,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,9.020281819,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,13.19005593,8.702847343,4.833814578,0
-10.52778644,-0.168679221,4.67988162,22.61648463,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,3.35976324,13.4799939,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.26529863,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.822229155,-0.168679221,2.03964486,18.08361705,5.300374864,3.013064342,10.67951261,3.863286647,10.28052523,27.20548912,8.538513184,7.606449219,0
-10.76442217,-0.168679221,2.03964486,16.20118826,5.300374864,4.115453421,10.05965447,3.910791937,10.28052523,22.57032907,8.43067498,4.833814578,0
-9.404878712,-0.168679221,4.67988162,23.41224446,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.38175037,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.14354589,-0.168679221,4.67988162,24.30517458,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.902644639,10.28052523,13.19005593,9.029419036,4.833814578,0
-6.359690431,-0.168679221,4.67988162,22.8174136,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.894829765,4.833814578,0
-1.288206846,-0.337358442,4.67988162,20.56662389,5.746649266,4.115453421,10.05965447,3.833097127,11.9732875,34.62126576,8.532896765,4.833814578,0
-4.595459571,-0.168679221,4.67988162,24.48096465,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-14.56408046,-0.168679221,4.67988162,23.82240877,6.442984023,1.624218353,10.05965447,3.830518461,11.02958446,13.19005593,8.68035627,10.51796383,0
-1.288206846,-0.168679221,4.67988162,25.5861084,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,9.019370708,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.26185537,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,1.815323743,13.95813802,5.300374864,4.115453421,10.05965447,3.934656275,10.28052523,16.22604403,8.316616453,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.43111469,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-9.564218962,-0.168679221,4.67988162,22.72098397,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-11.49516388,-0.168679221,4.67988162,26.23793576,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.98766677,-0.168679221,1.614661665,15.92820872,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,3.35976324,19.78979094,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,21.99693277,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.815301121,4.833814578,0
-10.27587362,-0.168679221,4.67988162,26.29915425,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,24.42147885,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.07835748,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.20892922,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,20.74780374,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,8.80900857,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.51793605,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.693224059,-0.168679221,2.587543491,20.35181574,5.997376871,4.115453421,10.05965447,3.858040607,11.02958446,18.38011187,8.499105965,4.833814578,0
-9.404878712,-0.168679221,4.67988162,23.35056593,5.300374864,4.115453421,10.05965447,3.910791937,10.28052523,13.19005593,8.935692399,4.833814578,0
-1.288206846,-0.168679221,3.907661871,15.98808707,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,3.35976324,13.18370435,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,24.74169712,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.49721694,-0.168679221,4.67988162,23.39103596,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.693224059,-0.168679221,4.67988162,26.37780154,5.300374864,1.128517763,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,11.81217435,0
-8.883666418,-0.168679221,4.67988162,22.39077811,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,23.18826249,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,22.32621119,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.77754776,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.25731462,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,21.91795036,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.31217487,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.47886161,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.14354589,-0.168679221,-0.413110001,18.79642478,5.300374864,4.115453421,10.05965447,3.892853377,10.28052523,27.20548912,8.602874351,4.833814578,0
-9.238756021,-0.168679221,4.67988162,23.50769156,5.300374864,4.115453421,10.05965447,3.906514264,10.28052523,25.24099262,8.601194379,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.29598505,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.18449174,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.3914893,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.982556263,4.833814578,0
-11.77080501,-0.168679221,4.67988162,23.72168498,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.71213144,-0.168679221,4.67988162,23.68567429,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-16.3164652,-0.168679221,1.267425112,12.7714639,5.300374864,3.013064342,10.05965447,3.920995388,10.28052523,13.19005593,8.984180594,11.16276118,0
-1.288206846,-0.168679221,3.907661871,18.21274622,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.30101686,-0.168679221,0.973840789,15.97317782,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.78751476,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,22.64360719,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.866187905,10.28052523,13.19005593,8.952213126,4.833814578,0
-7.570316327,-0.168679221,0.973840789,12.87457263,5.300374864,4.115453421,10.05965447,3.902644639,10.28052523,25.9546436,8.580769519,4.833814578,0
-3.993764135,-0.168679221,4.67988162,23.49428656,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.62585791,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.391661022,2.934780045,13.12139683,5.758019164,3.013064342,10.67951261,3.781574343,13.87541402,37.14065815,8.232906134,7.63048726,0
-1.288206846,-0.168679221,4.67988162,24.14762861,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,10.68115774,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,18.38011187,8.5803093,4.833814578,0
-5.98766677,-0.168679221,4.67988162,22.74018922,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.855651663,10.28052523,34.62126576,8.505647757,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.54226133,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,23.06949008,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.03309529,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.08758159,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,16.22604403,8.562331073,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.5790436,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,9.031818528,4.833814578,0
-2.411114577,-0.168679221,4.67988162,21.26473277,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-22.72388309,-0.26735024,-2.845373625,12.79085957,5.891980385,2.230906843,10.05965447,3.796028747,12.5948888,35.98642904,8.278428395,9.033388114,0
-4.595459571,-0.168679221,2.293959168,17.1834478,5.300374864,4.115453421,10.05965447,3.915573968,10.28052523,18.38011187,8.542584626,4.833814578,0
-10.00657415,-0.168679221,4.67988162,22.071726,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,9.772192262,0
-5.98766677,-0.168679221,2.934780045,17.95586757,6.143568382,4.115453421,10.05965447,3.739744725,15.28339719,39.02241714,8.216972685,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.97641787,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.30479863,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.994634098,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.78786951,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,1.815323743,15.83213746,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,9.030849364,4.833814578,0
-7.570316327,-0.168679221,2.293959168,13.91832098,6.192118524,4.115453421,10.05965447,3.876391356,11.02958446,13.19005593,8.833627342,4.833814578,0
-10.52778644,-0.168679221,4.67988162,22.68984065,5.300374864,4.115453421,10.05965447,3.910791937,10.28052523,13.19005593,9.025712187,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.16654422,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,25.85953041,6.416644028,4.115453421,10.05965447,3.863286647,11.02958446,25.9546436,8.422652214,4.833814578,0
-8.281970981,-0.168679221,4.67988162,26.1891806,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.822229155,-0.168679221,4.67988162,25.99040726,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.18683287,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,22.611766,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.78327667,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,25.82054043,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,25.9534387,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,8.866772915,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,9.017355885,4.833814578,0
-2.411114577,-0.168679221,4.67988162,24.2106085,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.570316327,-0.168679221,3.907661871,19.62376446,6.357142927,3.013064342,10.05965447,3.790076596,11.56105045,30.79637311,8.215042611,10.53033966,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.80662987,4.833814578,0
-3.282109481,-0.168679221,4.67988162,22.68353525,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.993764135,-0.168679221,4.67988162,22.67660323,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.058864883,-0.168679221,0.604065176,14.52412793,5.300374864,3.013064342,10.67951261,3.971857989,10.28052523,13.19005593,8.214382844,5.801143609,0
-2.411114577,-0.168679221,4.67988162,24.37229388,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-11.94431331,-0.168679221,4.67988162,24.52641866,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,23.10738688,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,3.907661871,14.29408355,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-16.71107307,-0.168679221,2.934780045,14.04229634,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,10.29110668,0
-2.411114577,-0.168679221,4.67988162,24.57735731,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.95344142,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,26.19583366,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-11.58922371,-0.168679221,4.67988162,26.72481065,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.41188235,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,24.85008452,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.45928593,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,23.10055085,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.873292389,4.833814578,0
-6.699321424,-0.168679221,4.67988162,24.04223479,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.30973352,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,24.35664804,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,8.983829342,4.833814578,0
-3.282109481,-0.168679221,4.67988162,24.7974823,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,23.66672019,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,8.848269262,4.833814578,0
-3.282109481,-0.168679221,4.67988162,22.66098123,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-12.57017783,-0.168679221,4.67988162,22.3139516,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-9.065247719,-0.168679221,4.67988162,22.97488825,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,23.9721955,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,21.83699588,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,25.5833653,5.300374864,3.013064342,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,11.40919186,0
-2.411114577,-0.168679221,4.67988162,26.1618192,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.943715979,10.28052523,13.19005593,8.87532688,4.833814578,0
-6.359690431,-0.168679221,4.67988162,24.24234738,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.99278204,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-6.699321424,-0.168679221,4.67988162,26.16021172,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,26.24817926,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,26.02970908,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,22.71141583,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,26.18506323,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.011751651,-0.168679221,1.114981514,16.48115977,5.300374864,3.013064342,10.67951261,3.86931255,10.28052523,21.41609997,8.673363905,8.721045056,0
-3.282109481,-0.168679221,4.67988162,26.20784941,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,24.08334947,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,13.19005593,9.021486021,4.833814578,0
-10.27587362,-0.168679221,4.67988162,22.36819105,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,4.67988162,26.16208932,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.011751651,-0.168679221,4.67988162,22.41658215,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,24.42654805,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,3.907661871,16.05185174,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,3.35976324,12.851447,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.011751651,-0.168679221,4.67988162,25.73148898,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,23.15415269,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,26.53525925,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.955395968,10.28052523,13.19005593,9.037980973,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,13.19005593,8.903869181,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.83677902,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,21.79991073,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-14.69206878,-0.168679221,0.71952648,15.49528448,5.300374864,4.115453421,10.05965447,3.887431957,10.28052523,16.22604403,8.677844935,4.833814578,0
-5.576413692,-0.168679221,4.67988162,25.95675265,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,26.31786256,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-4.595459571,-0.168679221,2.293959168,14.49756341,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-3.282109481,-0.168679221,4.67988162,24.01459067,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.00657415,-0.168679221,4.67988162,23.11012687,5.300374864,4.115453421,10.05965447,3.920995388,10.28052523,13.19005593,8.942603596,4.833814578,0
-4.595459571,-0.168679221,4.67988162,24.00779531,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-7.822229155,-0.168679221,4.67988162,23.97232907,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-14.8564423,-0.168679221,3.907661871,19.85072492,6.160387098,3.013064342,10.05965447,3.787183293,12.84157568,27.20548912,8.310062995,9.015193712,0
-6.359690431,-0.168679221,4.67988162,25.75443204,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.693224059,-0.168679221,4.67988162,25.54126138,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.116671866,-0.168679221,4.67988162,25.73458288,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-2.411114577,-0.168679221,4.67988162,23.5065009,5.300374864,3.013064342,10.05965447,3.955395968,10.28052523,13.19005593,9.032642439,10.35604895,0
-6.699321424,-0.168679221,4.67988162,22.38009165,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.81219227,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-10.76442217,-0.168679221,-0.716053204,15.5272511,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
0.294442711,-0.168679221,4.67988162,12.61636491,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,13.19005593,8.964416369,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.50056693,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,24.06321128,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-13.80003181,-0.168679221,-0.277014386,16.97601845,5.300374864,4.115453421,10.05965447,3.927253958,10.28052523,21.41609997,8.498432965,4.833814578,0
-3.282109481,-0.168679221,4.67988162,21.96550628,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,25.84061171,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-8.493011246,-0.168679221,4.67988162,26.10153869,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-5.576413692,-0.168679221,4.67988162,21.45270954,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
-1.288206846,-0.168679221,4.67988162,22.63021193,5.300374864,4.115453421,10.05965447,3.971857989,10.28052523,13.19005593,8.214382844,4.833814578,0
